kinase,aCD3_5min,aCD3_aCD226_5min,aCD3_aICOS_5min,aCD3_aCD2_5min,aCD3_10min,aCD3_aCD226_10min,aCD3_aICOS_10min,aCD3_aCD2_10min
HIPK2,0.19266666666666665,-0.4181111111111111,-0.2883333333333333,0.19622222222222213,-0.6445555555555555,0.2114444444444445,-0.36366666666666675,-0.1624444444444443
IKBKB,1.575357142857143,2.0059285714285715,1.2765714285714285,1.6074285714285712,1.2325714285714287,1.4121428571428576,1.494,0.7839285714285715
ITK,3.2017142857142855,4.755714285714286,4.005142857142858,4.184571428571429,3.8240000000000003,2.847428571428572,3.2715714285714284,4.860714285714286
JAK1,-1.1046,-2.4808000000000003,-0.5839999999999999,-3.3744,-2.3162,-0.6114,-1.5791999999999997,-1.9371999999999996
JAK2,0.8506428571428571,1.3335714285714286,1.172428571428571,1.4777857142857143,0.6700714285714285,0.4784285714285715,1.5353571428571426,1.3145714285714287
LATS1,1.6255555555555554,1.249888888888889,1.9342222222222223,1.154,1.4663333333333335,1.3133333333333335,-0.442111111111111,1.3775555555555554
LATS2,1.6421428571428571,1.4949999999999999,1.7664285714285715,1.615,1.6642857142857144,1.7845714285714287,-0.8158571428571431,2.272
LCK,1.3428,1.7618499999999997,1.7939500000000002,2.3003499999999995,1.4911999999999999,1.0365000000000002,1.6945000000000001,2.74575
LYN,1.0545,1.2775,1.0952777777777778,1.123611111111111,0.15822222222222218,2.2133888888888884,0.7360555555555554,1.3364444444444445
MAP2K1,2.7807142857142852,3.2814285714285716,4.236142857142857,3.5074285714285707,2.841,1.9944285714285717,3.444857142857143,3.375714285714286
MAP3K5,1.2514285714285716,1.9688571428571429,1.7122857142857144,3.122285714285714,2.4577142857142857,1.615142857142857,3.3962857142857144,3.1630000000000003
MAP3K7,1.4863846153846154,2.347538461538462,1.8810000000000002,1.5146153846153845,1.644538461538462,2.1798461538461535,0.8750000000000001,2.5972307692307695
MAP3K8,3.6789,3.6456000000000004,3.8733999999999993,3.9726,3.239,3.0062,3.5759999999999996,3.5815000000000006
