contrast_key,contrast_label,kinase,n_substrates,mean_lfc,z_perm,null_mean,null_std
aCD3_aCD2_5min,αCD3+αCD2 5min,CHUK,8,3.186,1.6924003367087794,1.2173981249999999,1.1632010655518725
aCD3_aCD2_5min,αCD3+αCD2 5min,ULK1,9,1.2497777777777779,0.021347297831139166,1.2245227777777778,1.1830537147966673
aCD3_aCD2_5min,αCD3+αCD2 5min,RPS6KB1,19,1.6277368421052631,0.5236097885628096,1.1883768421052632,0.8390981406324426
aCD3_aCD2_5min,αCD3+αCD2 5min,PIM1,13,0.7816153846153847,-0.3990377124254985,1.177428076923077,0.9919180067011626
aCD3_aCD2_5min,αCD3+αCD2 5min,PRKCI,11,1.7292727272727275,0.5056333834504932,1.1962304545454545,1.0542070404642563
aCD3_aCD2_5min,αCD3+αCD2 5min,BRAF,7,3.202285714285715,1.4939746424954037,1.1133257142857143,1.398256664189953
aCD3_aCD2_5min,αCD3+αCD2 5min,RPS6KA1,29,2.839862068965517,2.534423698296657,1.1361906896551723,0.672212535124002
aCD3_aCD2_5min,αCD3+αCD2 5min,PRKD1,15,2.9004666666666665,2.039199491010942,1.1454389999999999,0.8606454024743818
aCD3_aCD2_5min,αCD3+αCD2 5min,RAF1,7,2.673142857142857,1.0438468786081943,1.2109035714285714,1.4008177977827092
aCD3_aCD2_5min,αCD3+αCD2 5min,RPS6KA3,11,2.017454545454545,0.8319939181402517,1.1598131818181818,1.0308264819452537
aCD3_aCD2_5min,αCD3+αCD2 5min,IKBKB,14,1.6074285714285712,0.4809764003354234,1.1728535714285713,0.9035266588899912
aCD3_aCD2_5min,αCD3+αCD2 5min,ATR,28,0.17828571428571421,-1.4475210754051755,1.1043619642857143,0.6397670235929257
aCD3_aCD2_5min,αCD3+αCD2 5min,CDK9,19,0.14189473684210535,-1.2943470771834593,1.219101842105263,0.8322397633926713
aCD3_aCD2_5min,αCD3+αCD2 5min,PLK1,62,1.4174677419354837,0.5462162241856344,1.174809677419355,0.4442527588372404
aCD3_aCD2_5min,αCD3+αCD2 5min,NEK6,18,1.1516666666666664,0.09404726307500948,1.0827233333333333,0.7330711291230863
aCD3_aCD2_5min,αCD3+αCD2 5min,CAMKK1,5,2.2654,0.7915163265201337,0.958707,1.650873085265111
aCD3_aCD2_5min,αCD3+αCD2 5min,MAP4K1,8,-0.23449999999999993,-1.0820961371312576,1.1008518749999998,1.2340418093905665
aCD3_aCD2_5min,αCD3+αCD2 5min,SGK1,17,1.216,0.08301901664176785,1.1490285294117646,0.8067003597166345
aCD3_aCD2_5min,αCD3+αCD2 5min,DYRK2,7,0.021857142857142926,-0.9859120993981112,1.293905,1.29022441039057
aCD3_aCD2_5min,αCD3+αCD2 5min,PRKDC,15,0.6326666666666668,-0.49918901426779017,1.0928006666666668,0.9217630734020137
aCD3_aCD2_5min,αCD3+αCD2 5min,LCK,20,2.3003499999999995,1.5244467570773916,1.0994255,0.7877772670147981
aCD3_aCD2_5min,αCD3+αCD2 5min,GSK3A,18,0.08538888888888893,-1.359306760841907,1.1444663888888889,0.7791306057685201
aCD3_aCD2_5min,αCD3+αCD2 5min,JAK1,5,-3.3744,-2.8674985995147266,1.153126,1.5789113203982745
aCD3_aCD2_5min,αCD3+αCD2 5min,MELK,10,3.1106999999999996,1.7194145450919904,1.133225,1.1500862346690237
aCD3_aCD2_5min,αCD3+αCD2 5min,BRSK1,6,1.9136666666666668,0.5062964165969573,1.1828833333333333,1.4433902934673177
aCD3_aCD2_5min,αCD3+αCD2 5min,MAP3K7,13,1.5146153846153845,0.2826323388265239,1.2481976923076923,0.9426298965427872
aCD3_aCD2_5min,αCD3+αCD2 5min,CDK7,17,0.5633529411764706,-0.7567057314771283,1.2022964705882353,0.8443751683557547
aCD3_aCD2_5min,αCD3+αCD2 5min,DAPK3,6,-0.421,-1.1057139554661843,1.1330316666666667,1.4054554154663494
aCD3_aCD2_5min,αCD3+αCD2 5min,PIM2,5,2.877,1.0083360395428773,1.246899,1.616624752140165
aCD3_aCD2_5min,αCD3+αCD2 5min,CDK4,16,0.4299375,-0.9348651179351184,1.2371365625,0.8634390641110874
aCD3_aCD2_5min,αCD3+αCD2 5min,CDK6,16,0.7870625,-0.58862018232459,1.2619884375000001,0.8068461662738331
aCD3_aCD2_5min,αCD3+αCD2 5min,MAP3K5,7,3.122285714285714,1.3895921385132264,1.2458335714285715,1.3503618010280518
aCD3_aCD2_5min,αCD3+αCD2 5min,STK11,12,0.051333333333333266,-1.1782653978779873,1.16601375,0.9460350941936896
aCD3_aCD2_5min,αCD3+αCD2 5min,PLK4,5,2.4378,0.8938162145433602,1.165377,1.4235846019531715
aCD3_aCD2_5min,αCD3+αCD2 5min,ROCK2,7,0.7531428571428572,-0.14476661774523783,0.951292142857143,1.368749845789666
aCD3_aCD2_5min,αCD3+αCD2 5min,CDC7,7,0.9585714285714285,-0.1080529702160626,1.0956514285714285,1.2686370372410398
aCD3_aCD2_5min,αCD3+αCD2 5min,ZAP70,15,1.4221333333333335,0.2908611935204816,1.1800066666666666,0.8324474768739369
aCD3_aCD2_5min,αCD3+αCD2 5min,YES1,6,0.45166666666666666,-0.40707227967037424,0.9934449999999999,1.3309143373064776
aCD3_aCD2_5min,αCD3+αCD2 5min,FER,6,1.5043333333333333,0.17325796175740715,1.2458458333333333,1.4919227802179145
aCD3_aCD2_5min,αCD3+αCD2 5min,CAMK1,5,1.0332000000000001,-0.12223343856641575,1.2220959999999998,1.5453709084471412
aCD3_aCD2_5min,αCD3+αCD2 5min,HIPK2,9,0.19622222222222213,-0.9009750594404493,1.15807,1.0675631558271252
aCD3_aCD2_5min,αCD3+αCD2 5min,EGFR,14,1.7408571428571429,0.5981945466360898,1.1904789285714288,0.920065582979203
aCD3_aCD2_5min,αCD3+αCD2 5min,MAPK7,5,0.40600000000000014,-0.6914927578273035,1.436021,1.4895615150567376
aCD3_aCD2_5min,αCD3+αCD2 5min,PDGFRB,5,3.804,1.8356990046509138,1.1166989999999999,1.4639115634924207
aCD3_aCD2_5min,αCD3+αCD2 5min,DYRK1A,8,1.300625,0.23963379521849948,1.015971875,1.1878671985328764
aCD3_aCD2_5min,αCD3+αCD2 5min,NLK,5,2.6166,0.822875438703372,1.205823,1.7144478175493985
aCD3_aCD2_5min,αCD3+αCD2 5min,SYK,14,2.12,1.1382581333718003,1.0466092857142857,0.9430116797022723
aCD3_aCD2_5min,αCD3+αCD2 5min,ITK,7,4.184571428571429,2.5002683209948033,1.0609692857142858,1.2493067710486083
aCD3_aCD2_5min,αCD3+αCD2 5min,PRKD2,11,3.7756363636363632,2.491006574674617,1.1486150000000002,1.054602340413137
aCD3_aCD2_5min,αCD3+αCD2 5min,RPS6KB2,5,2.8522000000000007,1.0478125998725716,1.250469,1.5286426219677003
aCD3_aCD2_5min,αCD3+αCD2 5min,TBK1,13,1.7934615384615389,0.6114359760409727,1.2036984615384616,0.9645540989291689
aCD3_aCD2_5min,αCD3+αCD2 5min,LATS1,9,1.154,-0.06828808892001557,1.2296083333333334,1.1071965042379788
aCD3_aCD2_5min,αCD3+αCD2 5min,PTK2B,6,1.1678333333333333,-0.001104707275275183,1.1694108333333333,1.427980095095376
aCD3_aCD2_5min,αCD3+αCD2 5min,RET,11,4.813818181818181,3.342059820155819,1.1299922727272727,1.1022621099939365
aCD3_aCD2_5min,αCD3+αCD2 5min,MAP2K1,7,3.5074285714285707,1.6675975727513004,1.1798342857142858,1.3957769690645945
aCD3_aCD2_5min,αCD3+αCD2 5min,UHMK1,5,3.2658,1.314981128010354,1.104259,1.6437810048806873
aCD3_aCD2_5min,αCD3+αCD2 5min,CDK12,7,-0.4627142857142853,-1.326101698280581,1.14624,1.2132963013322808
aCD3_aCD2_5min,αCD3+αCD2 5min,PRKAG2,8,-0.24099999999999983,-1.1742481047947113,1.2316900000000002,1.2541557393081457
aCD3_aCD2_5min,αCD3+αCD2 5min,PRKAB1,5,-0.34519999999999973,-1.002560311384878,1.169461,1.5107928997386062
aCD3_aCD2_5min,αCD3+αCD2 5min,CAMK2B,5,2.4066,0.8399652732627492,1.0078399999999998,1.665259320265321
aCD3_aCD2_5min,αCD3+αCD2 5min,UL97,11,-0.03000000000000007,-1.130140240002849,1.154414090909091,1.0480239964786184
aCD3_aCD2_5min,αCD3+αCD2 5min,CDK3,5,0.9832000000000001,-0.0460674612197924,1.060064,1.6685095719356902
aCD3_aCD2_5min,αCD3+αCD2 5min,CDK18,5,0.9832000000000001,0.03768777740713295,0.921909,1.6262832200977684
aCD3_aCD2_5min,αCD3+αCD2 5min,FGFR3,6,3.640333333333333,1.759700429692674,1.1330766666666667,1.4248201707290318
aCD3_aCD2_5min,αCD3+αCD2 5min,ULK2,5,1.8963999999999999,0.3841705151936004,1.313101,1.5183335964917812
aCD3_aCD2_5min,αCD3+αCD2 5min,ALK,5,4.2394,2.0667487769849124,1.1077940000000002,1.5152330243874923
aCD3_10min,αCD3 10min,CDK1,235,0.38316595744680854,-1.7047447109301028,0.6441120212765956,0.1530704639566917
aCD3_10min,αCD3 10min,MAPKAPK2,37,0.8701621621621622,0.5076049317647982,0.6513156756756757,0.43113546144167564
aCD3_10min,αCD3 10min,ATM,64,0.017750000000000044,-1.9823336321136098,0.6627728125,0.3253855970814871
aCD3_10min,αCD3 10min,CHEK2,19,0.4519473684210527,-0.2961736851301209,0.6243744736842105,0.582182394723568
aCD3_10min,αCD3 10min,CSNK2A1,78,0.11614102564102567,-2.0976098587202063,0.7041592307692306,0.28032772761993335
aCD3_10min,αCD3 10min,ABL1,44,0.7344318181818182,0.18884637325194584,0.6598369318181818,0.39500301265577953
aCD3_10min,αCD3 10min,MAPK3,88,1.6533522727272727,3.641634110231747,0.6585015340909092,0.2731879998161191
aCD3_10min,αCD3 10min,MAPK1,87,1.811574712643678,4.0582734690642095,0.6818758045977011,0.278369340227452
aCD3_10min,αCD3 10min,LYN,18,0.15822222222222218,-0.7472088028597422,0.6472433333333334,0.6544637981237821
aCD3_10min,αCD3 10min,SRC,100,1.1660899999999998,2.0709311085695767,0.65227985,0.24810586304577573
aCD3_10min,αCD3 10min,MAP3K8,10,3.239,3.265022813310804,0.6598384999999999,0.7899367469915698
aCD3_10min,αCD3 10min,HCK,5,0.19780000000000006,-0.26893896181430377,0.5099529999999999,1.1606834424219066
aCD3_10min,αCD3 10min,TTK,5,-1.2664,-1.5886065078796672,0.5776319999999999,1.1607858779712872
aCD3_10min,αCD3 10min,LATS2,7,1.6642857142857144,1.1674276591286452,0.544832142857143,0.9589061580604651
aCD3_10min,αCD3 10min,PAK2,7,-0.32985714285714274,-1.005036412690689,0.6152428571428571,0.9403639391231338
aCD3_10min,αCD3 10min,FYN,27,1.7725185185185186,2.0761571968182126,0.6776396296296296,0.5273583766040603
aCD3_10min,αCD3 10min,PRKAA2,14,-0.8876428571428571,-2.182995301598644,0.7012289285714286,0.7278402223544542
aCD3_10min,αCD3 10min,PRKAA1,51,1.1933725490196077,1.5375029742600066,0.659932843137255,0.3469519830614278
aCD3_10min,αCD3 10min,AKT1,97,0.7715257731958763,0.4611948480891923,0.6516785051546391,0.2598625473328347
aCD3_10min,αCD3 10min,SRPK2,5,0.3718,-0.3638236714768462,0.797389,1.1697672069341551
aCD3_10min,αCD3 10min,PRKCD,28,1.1163571428571428,0.9990523533029774,0.6038342857142857,0.5130090084352437
aCD3_10min,αCD3 10min,PRKCE,11,1.5954545454545455,1.2254148713299702,0.6055472727272728,0.8078139868279093
aCD3_10min,αCD3 10min,MAPK14,32,0.9951562500000001,0.8579428519884266,0.62604125,0.4302326188096493
aCD3_10min,αCD3 10min,PRKCA,70,0.8138571428571428,0.48684792056548726,0.6754630714285713,0.2842655079389535
aCD3_10min,αCD3 10min,AKT3,13,1.325769230769231,0.815836260675285,0.7040169230769231,0.7621042820255014
aCD3_10min,αCD3 10min,AKT2,9,2.5741111111111112,2.368228721329829,0.6247016666666666,0.8231508328932835
aCD3_10min,αCD3 10min,CDK5,35,0.7116285714285714,0.21173093959853614,0.6203118571428571,0.4312865869242364
aCD3_10min,αCD3 10min,CHEK1,152,0.612,-0.2415464337317848,0.6585665131578948,0.19278493347412734
aCD3_10min,αCD3 10min,PRKACA,118,1.1366949152542374,2.05339049038658,0.6578365677966101,0.2332037426390707
aCD3_10min,αCD3 10min,PRKCZ,8,1.58375,1.0151969363909905,0.64982375,0.9199458908141442
aCD3_10min,αCD3 10min,ROCK1,17,0.2598823529411765,-0.6107350854733031,0.6551258823529412,0.6471603462988568
aCD3_10min,αCD3 10min,CDK2,159,0.48528930817610066,-0.8534233956475141,0.6602368553459119,0.204995021301325
aCD3_10min,αCD3 10min,BCR,5,2.1766,1.3716084273296778,0.56531,1.174744896498593
aCD3_10min,αCD3 10min,AURKB,77,0.2986753246753247,-1.253073978012974,0.6569448701298701,0.28591252531048567
aCD3_10min,αCD3 10min,MAPK8,39,0.6585128205128206,-0.008335076068670387,0.6619517948717949,0.4125906387226193
aCD3_10min,αCD3 10min,GSK3B,53,0.22560377358490563,-1.229375844267682,0.6640678301886793,0.3566558255136037
aCD3_10min,αCD3 10min,CAMK2A,14,0.27485714285714286,-0.4519269674506181,0.5580078571428572,0.6265408676163015
aCD3_10min,αCD3 10min,MTOR,60,-0.3694,-3.010371437080715,0.7035393333333333,0.35641426839134777
aCD3_10min,αCD3 10min,PKM,7,-1.6035714285714289,-2.368512055327744,0.8099192857142856,1.0189902596682145
aCD3_10min,αCD3 10min,PDPK1,16,2.6338749999999997,3.123938141867653,0.63684875,0.639265619006807
aCD3_10min,αCD3 10min,CSNK1E,6,2.3985,1.5908297404221918,0.6018941666666666,1.1293514244060652
aCD3_10min,αCD3 10min,CSNK1D,13,1.0323076923076926,0.46885522799257734,0.7010176923076924,0.7065933794071824
aCD3_10min,αCD3 10min,CSNK1A1,13,1.294230769230769,0.8672227294636308,0.6311069230769231,0.7646522901492468
aCD3_10min,αCD3 10min,PTK6,5,1.7071999999999998,0.8364900523204472,0.731464,1.166464559014516
aCD3_10min,αCD3 10min,PAK1,36,1.0343888888888888,0.8782068770226963,0.6252829166666668,0.46584236917977256
aCD3_10min,αCD3 10min,JAK2,14,0.6700714285714285,-0.005734001231519014,0.6737671428571429,0.6445262455472675
aCD3_10min,αCD3 10min,MARK2,8,1.8013750000000002,1.1528270035787922,0.6154200000000001,1.0287363119690696
aCD3_10min,αCD3 10min,MARK3,5,2.1356,1.2077127933059975,0.7079040000000001,1.1821486100944743
aCD3_10min,αCD3 10min,AURKA,26,0.24950000000000008,-0.7993526872156624,0.6569790384615385,0.5097612668081293
aCD3_10min,αCD3 10min,PAK4,6,1.3436666666666668,0.7094645981457417,0.6825850000000001,0.9318036000590745
aCD3_10min,αCD3 10min,PRKCQ,24,1.2958333333333334,1.0270033535359666,0.70110375,0.5790921531908175
aCD3_10min,αCD3 10min,PRKG1,15,1.3814,1.1794938151634524,0.629225,0.6377099992641884
aCD3_10min,αCD3 10min,PTK2,15,1.0788666666666666,0.6578996891950624,0.637815,0.670393486895079
aCD3_10min,αCD3 10min,MAPK11,11,0.7540909090909093,0.1528246345631021,0.6314509090909091,0.8024884230909872
aCD3_10min,αCD3 10min,PRKCB,21,0.7637619047619049,0.13059187687194357,0.6954945238095237,0.5227536550326414
aCD3_10min,αCD3 10min,MAPK9,11,2.2143636363636365,1.9500616261305594,0.6023145454545454,0.8266657162562729
aCD3_10min,αCD3 10min,CHUK,8,1.5498750000000001,0.871615808396587,0.7078381250000001,0.9660642531816855
aCD3_10min,αCD3 10min,ULK1,9,0.2291111111111111,-0.4797422241931822,0.6399538888888889,0.856382359232028
aCD3_10min,αCD3 10min,RPS6KB1,19,1.440842105263158,1.4152244095883728,0.6425778947368421,0.5640548630435904
aCD3_10min,αCD3 10min,PIM1,13,1.0012307692307694,0.5619835126123541,0.6034173076923077,0.7078739012987131
aCD3_10min,αCD3 10min,PRKCI,11,0.6414545454545455,0.06802439335401707,0.5903013636363638,0.7519829181271334
aCD3_10min,αCD3 10min,BRAF,7,2.3714285714285714,1.8703591722735944,0.6497814285714285,0.9204901221000893
aCD3_10min,αCD3 10min,RPS6KA1,29,1.868655172413793,2.530629260118592,0.63693,0.48672683582109183
aCD3_10min,αCD3 10min,PRKD1,15,2.1537999999999995,2.221346610900555,0.702063,0.6535391608297687
aCD3_10min,αCD3 10min,RAF1,7,2.601714285714286,1.8124876387540019,0.6087535714285714,1.0995720310985289
aCD3_10min,αCD3 10min,RPS6KA3,11,1.6262727272727273,1.2510650110566066,0.6407349999999999,0.7877590041786685
aCD3_10min,αCD3 10min,IKBKB,14,1.2325714285714287,0.8773117868870792,0.6365942857142858,0.679321937497065
aCD3_10min,αCD3 10min,ATR,28,0.16407142857142856,-0.975117193306135,0.6821130357142857,0.5312608686412728
aCD3_10min,αCD3 10min,CDK9,19,-0.5510526315789473,-2.0135378150693457,0.6562868421052631,0.5996110252553811
aCD3_10min,αCD3 10min,PLK1,62,0.6869516129032258,0.1835199774017725,0.6241551612903226,0.3421777427283878
aCD3_10min,αCD3 10min,NEK6,18,1.138888888888889,0.8281185826056571,0.5977147222222223,0.653498397492632
aCD3_10min,αCD3 10min,CAMKK1,5,1.3307999999999998,0.5909040467986081,0.6069840000000001,1.2249298408455318
aCD3_10min,αCD3 10min,MAP4K1,8,1.905125,1.420131110563425,0.6276062499999999,0.899578032265736
aCD3_10min,αCD3 10min,SGK1,17,0.9460000000000001,0.47046063956819334,0.6313294117647059,0.6688563543256473
aCD3_10min,αCD3 10min,DYRK2,7,-0.19899999999999984,-0.7931102609102965,0.5810235714285714,0.9834995332594677
aCD3_10min,αCD3 10min,PRKDC,15,-0.10300000000000008,-1.0585213587293858,0.6468056666666666,0.7083519481994287
aCD3_10min,αCD3 10min,LCK,20,1.4911999999999999,1.6102710567937712,0.5659575,0.5745880459667831
aCD3_10min,αCD3 10min,GSK3A,18,0.2708333333333335,-0.5268953081789566,0.6195055555555555,0.6617485804291842
aCD3_10min,αCD3 10min,JAK1,5,-2.3162,-2.56249933077182,0.619143,1.1455000064783938
aCD3_10min,αCD3 10min,MELK,10,3.2099,3.4383175746958012,0.609863,0.7561945467559185
aCD3_10min,αCD3 10min,BRSK1,6,1.5335,0.8575349235002402,0.5805858333333334,1.111224908225443
aCD3_10min,αCD3 10min,MAP3K7,13,1.644538461538462,1.1379917405569104,0.6845046153846154,0.8436211019282311
aCD3_10min,αCD3 10min,CDK7,17,0.2085882352941176,-0.6644467000074036,0.6521638235294118,0.6675864117172253
aCD3_10min,αCD3 10min,DAPK3,6,1.1588333333333334,0.6309613443087977,0.5425249999999999,0.9767766898754847
aCD3_10min,αCD3 10min,PIM2,5,1.4557999999999998,0.7256438870986522,0.616067,1.1572246592712452
aCD3_10min,αCD3 10min,CDK4,16,0.4740625,-0.16666394730804365,0.5800803125,0.6361172539856395
aCD3_10min,αCD3 10min,CDK6,16,0.49368750000000006,-0.26207396180345394,0.6687409375,0.6679543297448363
aCD3_10min,αCD3 10min,MAP3K5,7,2.4577142857142857,1.7764770087855628,0.6825535714285715,0.999259042197935
aCD3_10min,αCD3 10min,STK11,12,-0.48974999999999996,-1.413650875470013,0.5889233333333334,0.7630408271594599
aCD3_10min,αCD3 10min,PLK4,5,0.4995999999999999,-0.20958537592497625,0.7481319999999999,1.1858270115609841
aCD3_10min,αCD3 10min,ROCK2,7,-0.16857142857142857,-0.7712319914295487,0.5670835714285715,0.9538699226368924
aCD3_10min,αCD3 10min,CDC7,7,1.8927142857142858,1.3051842478623767,0.6049207142857143,0.986675692368884
aCD3_10min,αCD3 10min,ZAP70,15,1.511666666666667,1.2937535412636085,0.6492993333333333,0.666562297863208
aCD3_10min,αCD3 10min,YES1,6,-0.9556666666666667,-1.6258440085670178,0.7464974999999999,1.046941870005669
aCD3_10min,αCD3 10min,FER,6,0.3795,-0.3229412375252486,0.7205033333333333,1.0559299764455523
aCD3_10min,αCD3 10min,CAMK1,5,0.7807999999999999,0.13325344270472034,0.618986,1.2143326034627686
aCD3_10min,αCD3 10min,HIPK2,9,-0.6445555555555555,-1.4565392373516053,0.6236988888888888,0.8707313966704288
aCD3_10min,αCD3 10min,EGFR,14,1.3632142857142857,1.0050113591849656,0.6611264285714286,0.6985869868299096
aCD3_10min,αCD3 10min,MAPK7,5,-0.6401999999999999,-1.0675972433288359,0.643142,1.2020844077851476
aCD3_10min,αCD3 10min,PDGFRB,5,2.1442,1.2138491957915185,0.6118159999999999,1.2624171151678967
aCD3_10min,αCD3 10min,DYRK1A,8,0.2613749999999999,-0.37788214875834525,0.619713125,0.9482801084344327
aCD3_10min,αCD3 10min,NLK,5,1.8612000000000002,1.1144698271093898,0.6839620000000001,1.056321105662782
aCD3_10min,αCD3 10min,SYK,14,1.9631428571428573,1.7403300137221989,0.6060317857142856,0.7798009921842337
aCD3_10min,αCD3 10min,ITK,7,3.8240000000000003,3.1294051937884464,0.6857857142857142,1.0028149413004506
aCD3_10min,αCD3 10min,PRKD2,11,2.7461818181818183,2.4345092492722595,0.7585822727272727,0.8164271900173279
aCD3_10min,αCD3 10min,RPS6KB2,5,1.4689999999999999,0.6458627777677683,0.689572,1.2068012383278377
aCD3_10min,αCD3 10min,TBK1,13,1.492846153846154,1.3572402929177734,0.5631019230769231,0.6850255150990852
aCD3_10min,αCD3 10min,LATS1,9,1.4663333333333335,0.8660213212027572,0.6910511111111112,0.8952230196197553
aCD3_10min,αCD3 10min,PTK2B,6,1.1093333333333335,0.24895760244577683,0.8377433333333335,1.090908642001212
aCD3_10min,αCD3 10min,RET,11,3.019818181818182,2.852357556848823,0.6799140909090908,0.8203403830949333
aCD3_10min,αCD3 10min,MAP2K1,7,2.841,2.186554841016675,0.7372257142857143,0.9621411026380209
aCD3_10min,αCD3 10min,UHMK1,5,2.4112,1.4720857673203094,0.72029,1.1486491056007044
aCD3_10min,αCD3 10min,CDK12,7,-1.898142857142857,-2.552578662698968,0.6923964285714286,1.0148714801898329
aCD3_10min,αCD3 10min,PRKAG2,8,0.12449999999999994,-0.6783239520269962,0.7609256250000002,0.93823257029065
aCD3_10min,αCD3 10min,PRKAB1,5,0.3056,-0.2393632988192586,0.620502,1.3155818020279713
aCD3_10min,αCD3 10min,CAMK2B,5,1.1854,0.2776720652690236,0.8385509999999999,1.249131775873652
aCD3_10min,αCD3 10min,UL97,11,-0.013090909090909103,-0.8409830563706677,0.6360677272727273,0.7719045365374357
aCD3_10min,αCD3 10min,CDK3,5,1.0899999999999999,0.4172951574547512,0.572229,1.2407788366346992
aCD3_10min,αCD3 10min,CDK18,5,1.0899999999999999,0.21571217048044572,0.8162559999999999,1.269024364227121
aCD3_10min,αCD3 10min,FGFR3,6,1.8751666666666666,1.1540901334256664,0.6587333333333334,1.0540193509172586
aCD3_10min,αCD3 10min,ULK2,5,0.32060000000000005,-0.12339658012960635,0.47396599999999994,1.2428707492453677
aCD3_10min,αCD3 10min,ALK,5,2.9684,1.8703454966011337,0.7972899999999999,1.1608069225420798
aCD3_aCD226_10min,αCD3+αCD226 10min,CDK1,235,0.2903957446808511,-2.425393857897838,0.7135261276595745,0.17445842109349746
aCD3_aCD226_10min,αCD3+αCD226 10min,MAPKAPK2,37,1.4195945945945945,1.5652488912212328,0.7202248648648648,0.44681055751080584
aCD3_aCD226_10min,αCD3+αCD226 10min,ATM,64,0.06984374999999998,-1.9178235853318828,0.73373640625,0.34616982569599186
aCD3_aCD226_10min,αCD3+αCD226 10min,CHEK2,19,0.7004736842105264,0.06268118130353857,0.6639694736842106,0.582379109122741
aCD3_aCD226_10min,αCD3+αCD226 10min,CSNK2A1,78,0.5765769230769231,-0.4698689561268712,0.7146657692307693,0.29388799654293457
aCD3_aCD226_10min,αCD3+αCD226 10min,ABL1,44,0.6947500000000001,-0.12803853139659907,0.7443543181818183,0.3874171129639791
aCD3_aCD226_10min,αCD3+αCD226 10min,MAPK3,88,1.5231136363636362,2.9663639177181174,0.7556103409090908,0.2587353799950982
aCD3_aCD226_10min,αCD3+αCD226 10min,MAPK1,87,1.7155287356321836,3.4664778590884913,0.7634216091954024,0.27466124554654947
aCD3_aCD226_10min,αCD3+αCD226 10min,LYN,18,2.2133888888888884,2.350499706682029,0.7159313888888889,0.637080487924763
aCD3_aCD226_10min,αCD3+αCD226 10min,SRC,100,1.1672200000000001,1.7295201734523067,0.7360432,0.2493042906457259
aCD3_aCD226_10min,αCD3+αCD226 10min,MAP3K8,10,3.0062,2.977718379349858,0.7563695,0.7555551645186871
aCD3_aCD226_10min,αCD3+αCD226 10min,HCK,5,0.19759999999999991,-0.29354338821860304,0.541237,1.1706514736557176
aCD3_aCD226_10min,αCD3+αCD226 10min,TTK,5,-0.7034,-1.2926229735285832,0.8016739999999999,1.1643565299566594
aCD3_aCD226_10min,αCD3+αCD226 10min,LATS2,7,1.7845714285714287,1.0736657578025288,0.7546542857142856,0.9592530406903114
aCD3_aCD226_10min,αCD3+αCD226 10min,PAK2,7,-0.3170000000000001,-1.0481976348367297,0.7059107142857143,0.9758758084252365
aCD3_aCD226_10min,αCD3+αCD226 10min,FYN,27,1.6430740740740741,1.7569977379393253,0.7153572222222223,0.5280125476654932
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKAA2,14,-0.6423571428571427,-2.0101515191139354,0.750675,0.6929985772769927
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKAA1,51,1.1242549019607846,0.9576694957658635,0.7751463725490195,0.3645396777857871
aCD3_aCD226_10min,αCD3+αCD226 10min,AKT1,97,0.6603298969072166,-0.24091886892091047,0.7205128865979381,0.24980604450072608
aCD3_aCD226_10min,αCD3+αCD226 10min,SRPK2,5,-1.2762,-1.5993845277907208,0.5690470000000001,1.1537231778457284
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKCD,28,1.3823928571428574,1.2071136890965473,0.7902567857142857,0.4905387759058141
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKCE,11,1.6689999999999998,1.1670025361678624,0.747914090909091,0.7892749848817974
aCD3_aCD226_10min,αCD3+αCD226 10min,MAPK14,32,0.778875,0.07564417807520094,0.7460790625,0.4335553420568099
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKCA,70,0.7062857142857144,-0.0739718896901749,0.7284040000000002,0.29900933728915613
aCD3_aCD226_10min,αCD3+αCD226 10min,AKT3,13,0.12876923076923086,-0.7771012525390846,0.6929669230769231,0.7260285457837629
aCD3_aCD226_10min,αCD3+αCD226 10min,AKT2,9,2.5756666666666668,2.181316024883543,0.686395,0.8661155216001001
aCD3_aCD226_10min,αCD3+αCD226 10min,CDK5,35,0.6882000000000001,-0.1192022235680717,0.7415477142857142,0.4475395901927054
aCD3_aCD226_10min,αCD3+αCD226 10min,CHEK1,152,0.5606447368421053,-0.9940628057222286,0.75856125,0.19909860022787998
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKACA,118,1.241406779661017,2.020678274701167,0.7203822033898305,0.25784637900768226
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKCZ,8,2.56525,2.015183913493766,0.775976875,0.8878956967743457
aCD3_aCD226_10min,αCD3+αCD226 10min,ROCK1,17,0.9557058823529412,0.5552039075663675,0.6098435294117648,0.6229465395105005
aCD3_aCD226_10min,αCD3+αCD226 10min,CDK2,159,0.45750943396226423,-1.5892125936160535,0.7551858490566038,0.18731063187525734
aCD3_aCD226_10min,αCD3+αCD226 10min,BCR,5,2.0274,1.0604820283320677,0.710797,1.2415137313272164
aCD3_aCD226_10min,αCD3+αCD226 10min,AURKB,77,0.3299220779220779,-1.4015274359330476,0.7468184415584415,0.2974585819355156
aCD3_aCD226_10min,αCD3+αCD226 10min,MAPK8,39,0.9757948717948719,0.6222398396434958,0.7116115384615385,0.4245683360369433
