gene	score
RELL1	-0.04810029788451353
RIPOR1	-0.04810029788451353
POLR2M	-0.04810029788451353
CETN2	-0.04810029788451353
SNTB1	-0.04810029788451353
NCOA5	-0.04810029788451353
MAPRE2	-0.04810029788451353
AKT3	-0.04810029788451353
PHACTR2	-0.06882082676832393
WRAP53	-0.07988634412058683
PSIP1	-0.08602241644442865
CHAF1A	-0.09008744410935556
AEBP2	-0.0933848915454099
RSL1D1	-0.09415045457242784
SMAP1	-0.09544638338568533
OTUD4	-0.09697636766675376
RB1CC1	-0.11543494155834387
NIBAN2	-0.12019781652820878
OTUD7B	-0.12929614088148858
H1-2	-0.13005784486349176
SLC4A2	-0.13862531641157871
EZH2	-0.15502318504604556
CCDC86	-0.16057392514085025
ZGRF1	-0.19697318977754422
NFXL1	-0.20172803341658704
HCFC1	-0.20499173290356662
MTDH	-0.2100080530223133
C19ORF47	-0.2192812337218073
TRAIP	-0.2227865930283552
PARP1	-0.2267956183099584
DDX42	-0.23955762289815674
DCK	-0.24430929067361096
DENND4B	-0.24505919306698545
CUSTOS	-0.24805321036938685
EEF1AKMT2	-0.2570467337152063
DNAJC1	-0.2617853489135648
TRA2A	-0.2893354636884056
KATNBL1	-0.30949565696318054
BAP1	-0.3116300134845617
ELMO1	-0.31202448676914324
PCNP	-0.31981265520809726
RUFY1	-0.3215387387802826
KMT2A	-0.32589160223480657
SERBP1	-0.3314658076919246
SUDS3	-0.3443485092829335
ARFGAP2	-0.34777931590931693
PPIP5K2	-0.35563868627951073
TP53BP2	-0.3563530601712849
STAT1	-0.3597812437859738
GOLGA4	-0.3626353473905662
PI4KA	-0.37662272454114415
OCIAD1	-0.3975692799515378
CCDC61	-0.39998711567950695
DNAJC21	-0.40040416997868844
MNAT1	-0.4025282816510689
LYAR	-0.40423592587974355
SNRK	-0.42988996753846176
CD5	-0.430595829713535
LAT2	-0.4576434425316215
ARHGAP9	-0.45834709691664055
RNF214	-0.4651596881608091
TAGAP	-0.4658623280109494
GTPBP1	-0.4658623280109494
TRMT2A	-0.4761768846642482
KDM5A	-0.47757785769768685
AATF	-0.4796777651850243
