kinase_gene,substrate_gene
PRKCA,NR1I3
PRKCA,AHR
PRKCA,KCNJ4
PRKCA,RGS7
PRKCA,GPSM2
PRKCA,PIM1
PRKCA,RASSF1
PRKCA,NKX3-1
PRKCA,ROBO3
PRKCA,TP73
PRKCA,GNMT
PRKCA,AFAP1
PRKCA,PPP1R16B
PRKCA,VDR
PRKCA,F3
PRKCA,KCNK9
PRKCA,DLG1
PRKCA,H3C1
PRKCA,SCN9A
PRKCA,CD44
PRKCA,HABP4
PRKCA,TXN
PRKCA,GSTA4
PRKCA,TNNT2
PRKCA,PPP1R14B
PRKCA,FERMT3
PRKCA,EP300
PRKCA,IKBKB
PRKCA,ICOSLG
PRKCA,H2BC3
PRKCA,CD300LF
PRKCA,ILK
PRKCA,THOC5
PRKCA,GSTP1
PRKCA,PLCB3
PRKCA,TAGLN
PRKCA,CYBA
PRKCA,SUN1
PRKCA,VASP
PRKCA,BDKRB2
PRKCA,SCN5A
PRKCA,NMNAT1
PRKCA,DRD2
PRKCA,GPR15
PRKCA,MET
PRKCA,TWIST1
PRKCA,KCNA5
MAP4K2,PSMD2
MAP4K2,PRH1
MAP4K2,HTT
PLK1,MASTL
STK26,EZR
STK26,YAP1
STK26,PPP1R14C
STK26,ASAP3
STK26,PDCD10
STK26,ATG4B
PHKG2,SIK3
SRMS,PTK6
SRMS,FKBP5
SRMS,SRMS
BRSK1,TUBG1
HASPIN,H3C1
PYV0001,GNAQ
IKBKB,CYLD
IKBKB,BBC3
IKBKB,NFKB1
IKBKB,IRF3
IKBKB,FOS
IKBKB,COPS5
IKBKB,TP63
IKBKB,TSC1
IKBKB,BCL10
IKBKB,TNFRSF1A
IKBKB,TNFAIP3
IKBKB,RAPGEF2
IKBKB,MTURN
IKBKB,IKBKG
IKBKB,RELA
IKBKB,MAVS
IKBKB,DOK1
IKBKB,EDC4
IKBKB,PFKFB3
IKBKB,BCL3
IKBKB,ASB8
IKBKB,RPS3
IKBKB,HTT
IKBKB,OPTN
IKBKB,MYC
IKBKB,NFKBIA
IKBKB,FOXO3
IKBKB,REL
IKBKB,IRF5
IKBKB,TP73
IKBKB,RELB
IKBKB,TMIGD2
IKBKB,CDKN2A
IKBKB,STAT1
IKBKB,IRS1
PRKACA,NFE2L1
PRKACA,PTPN5
PRKACA,ITPR3
PRKACA,MAP1LC3B
PRKACA,EVL
MKNK1,PNPLA8
MKNK1,SFPQ
MKNK1,HNRNPA1
MKNK1,SPRY2
MARK4,TNK1
AURKB,NUMA1
AURKB,RACGAP1
AURKB,NDC80
AURKB,SHCBP1
AURKB,RB1
AURKB,ZWINT
AURKB,PRKDC
AURKB,H2BC14
AURKB,RUNX3
AURKB,H2BC9
AURKB,CDCA8
AURKB,H2BC5
AURKB,INCENP
AURKB,GFAP
AURKB,H2BC20P
AURKB,DES
AURKB,DEK
AURKB,KRT8
AURKB,CDCA5
AURKB,DIAPH2
AURKB,MYBBP1A
AURKB,HASPIN
AURKB,ATXN10
AURKB,H2BC4
AURKB,DSN1
AURKB,KIF4A
AURKB,COBLL1
AURKB,PPHLN1
AURKB,RIF1
AURKB,PLEKHG6
AURKB,NSUN2
AURKB,KIF20A
AURKB,NINL
AURKB,CKAP2
AURKB,KIF2C
AURKB,NPM1
AURKB,ATM
AURKB,AURKB
AURKB,RPL21
AURKB,SH2D4A
AURKB,KNL1
AURKB,H2BC15
AURKB,SEPTIN1
AURKB,RPS10
AURKB,H3-3A
AURKB,HMGN2
AURKB,DDX52
AURKB,NFKBIA
AURKB,H2BC11
AURKB,H2BC19P
AURKB,ARHGAP21
AURKB,CBX5
AURKB,H2BC18
AURKB,HSP90AB1
AURKB,CDT1
AURKB,TP53
AURKB,NAGK
AURKB,LMO7
AURKB,HMGN5
AURKB,WWC1
AURKB,RPL8
AURKB,MIS18A
AURKB,BIRC5
AURKB,SSU72
AURKB,H2BC3
AURKB,UTP3
AURKB,SSH3
AURKB,AHNAK
AURKB,RSL1D1
AURKB,RBMX
AURKB,RBM3
AURKB,TP53BP1
AURKB,RPRD1B
AURKB,ZFYVE19
AURKB,DDX3X
AURKB,H2BC17
AURKB,HNRNPU
AURKB,MYL12B
AURKB,YY1
AURKB,PARD3
AURKB,NELFE
AURKB,PLK1
AURKB,CDCA2
AURKB,KIF23
AURKB,CCDC86
AURKB,H2BC21
AURKB,VIM
AURKB,MYH10
AURKB,CHMP4C
AURKB,H2BC12
AURKB,RBM14
AURKB,MISP
AURKB,MAPRE3
AURKB,ARHGAP23
AURKB,MCL1
AURKB,CAVIN1
AURKB,SUPT16H
AURKB,GBF1
AURKB,PRRC2C
AURKB,NUDC
AURKB,NUSAP1
AURKB,MKI67
AURKB,CENPA
AURKB,RASSF1
AURKB,DDA1
AURKB,MPHOSPH10
AURKB,PKM
AURKB,USP13
AURKB,DDX3Y
AURKB,HDAC5
AURKB,PLEC
AURKB,RBMXL1
RPS6KA2,RPS6KA2
RPS6KA2,CREB1
RPS6KA2,ATXN1
FAM20C,FGF23
FAM20C,HRC
BLK,FCGR2A
BLK,FCGR2B
BLK,SOCS1
BLK,CGAS
BLK,FCGR2C
BRD4,POLR2A
ROCK2,MYL9
ROCK2,CFL1
MYLK,MYL12A
MYLK,MYL9
BCKDK,BCKDHA
BCKDK,BCKDHB
NEK2,NEK2
NEK2,TRIOBP
NEK2,CEP250
NEK2,CNTROB
NEK2,NPM1
NEK2,SGO1
NEK2,EEF2
NEK2,DVL3
NEK2,FANCA
NEK2,LRRC45
NEK2,GAS2L1
NEK2,PPP1CC
NEK2,CD274
NEK2,TERF1
NEK2,NDC80
NEK2,TP53
PIM1,UHRF1
PIM1,CAPZA1
PIM1,CDKN1A
PIM1,DNM1L
PIM1,MARK3
PIM1,CBX8
PIM1,NFATC1
PIM1,RUNX3
PIM1,DEPDC5
PIM1,CDKN1B
PIM1,NKX3-1
PIM1,MDM2
PIM1,H3C1
PIM1,ABCG2
PIM1,STAT5B
PIM1,AR
PIM1,MYC
PIM1,HBP1
PIM1,CAPZB
PIM1,MAP3K5
PIM1,BAD
PIM1,POU5F1
PIM1,IRS1
PIM1,FOXO3
PIM1,NOS3
PIM1,IRS2
PIM1,HIF1A
PIM1,PSMD2
PIM1,RELA
PIM1,NDRG1
PIM1,EPAS1
PIM1,CXCR4
PIM1,FOXP3
STK4,TNNI3
STK4,PRDX1
STK4,NR3C1
STK4,STK4
STK4,FOXO1
STK4,ABL1
STK4,H2BC3
STK4,STK38
STK4,FOXO3
STK4,UNC5B
STK4,BECN1
STK4,IRF3
STK4,AURKB
STK4,MAP1LC3B
STK4,MOB1B
STK4,ITGA2
STK4,H2AX
MOS,VIM
PRKCZ,RPS6KB2
MAP4K3,TFEB
MAP4K3,MAP4K3
MAP4K3,IQGAP1
MAP4K3,PRKCQ
FAM20C,P4HB
FAM20C,AHSG
FAM20C,FAM20C
FAM20C,PCSK9
FAM20C,VWF
FAM20C,PCSK7
FAM20C,ERO1A
MAPK14,PSMD1
MAPK14,TAB3
PRKCD,PLSCR1
PRKCD,GRK2
EPHA4,EPHA4
HCK,WAS
SRPK2,LGMN
SRPK2,ACIN1
SRPK2,SRPK2
SRPK2,MAPT
CDK11A,CDK11B
PRKX,SMAD6
PRKX,PKD1
MAPK6,NCOA3
MAPK6,MAPK6
MAPK6,TDP2
CAMK2G,CAMK2G
CAMK2G,DAB2
CAMK2G,NR1H2
CAMK2G,OCLN
CAMK2G,CACNA1H
PDK1,PDHA2
MAPK8,SIRT1
MAPK8,YAP1
MAPK8,MAPT
MAPK8,JUNB
MAPK8,EIF4ENIF1
MAPK8,EEF1A2
MAPK8,ATF2
MAPK8,APP
MAPK8,FOXO3
MAPK8,RARA
MAPK8,ATN1
MAPK8,NR4A1
MAPK8,WDR62
MAPK8,SP1
MAPK8,SFN
MAPK8,MAPK8IP1
MAPK8,RBM17
MAPK8,LAT
MAPK8,STAT6
MAPK8,CTBP1
MAPK8,NFATC4
MAPK8,JUND
MAPK8,LIMD1
MAPK8,CTNNB1
MAPK8,BCL2L1
MAPK8,GRB7
MAPK8,GLE1
MAPK8,CDT1
MAPK8,MCL1
MAPK8,CDC25C
MAPK8,RPTOR
MAPK8,NEIL1
MAPK8,PPARG
MAPK8,BID
MAPK8,NCOA3
MAPK8,KRT8
MAPK8,BCL2L11
MAPK8,JUN
MAPK8,PKM
MAPK8,PIN1
MAPK8,STMN2
MAPK8,NLRP3
MAPK8,AR
MAPK8,STAT3
MAPK8,HNRNPK
MAPK8,DIABLO
MAPK8,OSBP2
MAPK8,CDKN1A
MAPK8,CDC25B
MAPK8,GLI2
MAPK8,STMN3
MAPK8,NFE2
MAPK8,FOXO4
MAPK8,SREBF1
MAPK8,NR3C1
MAPK8,TP53
MAPK8,BCL2
MAPK8,SYT4
MAPK8,MYC
MAPK8,SARM1
MAPK8,RXRA
MAPK8,TP63
MAPK8,PXN
MAPK8,RUNX2
MAPK8,ARHGAP8
MAPK8,TWIST1
MAPK8,ELF4
MAPK8,STK4
MAPK8,DGCR8
MAPK8,AIMP1
MAPK8,MARCKS
MAPK8,SIRT6
MAPK8,BMF
MAPK8,SND1
MAPK8,CDK4
MAPK8,GNMT
MAPK8,NFATC1
MAPK8,IRS1
MAPK8,TAB1
MAPK8,YWHAZ
MAPK8,YWHAB
MAPK8,IRF3
MAPK8,DCP1A
MAPK8,APLP2
MARK3,MEF2C
MARK3,PPP1R2
MARK3,CDC25C
MARK3,TNK1
MARK3,FEZ1
MARK3,ARHGEF2
AKT2,ATP7A
AKT2,PKP1
AKT2,EGFR
AKT2,EZR
AKT2,CBY1
AKT2,HSF1
AKT2,BMI1
AKT2,ADAR
AKT2,FLNC
AKT2,IRS2
AKT2,H3C1
AKT2,WIPF1
AKT2,EDC3
AKT2,PHB2
AKT2,CHUK
AKT2,ADARB1
AKT2,PPIF
AKT2,GAPDH
AKT2,MAP3K5
AKT2,HTRA2
AKT2,XIAP
AKT2,CYCS
AKT2,GATA6
AKT2,ESR1
AKT2,RACGAP1
AKT2,NF2
AKT2,KHSRP
AKT2,PIP5K1C
AKT2,MAT1A
AKT2,CTNNB1
AKT2,ANKRD2
AKT2,C2CD5
AKT2,SH3RF1
AKT2,PDK1
HIPK3,DAXX
PRKCB,ANXA1
PRKCB,ANXA2
PRKCB,LIN28B
PRKCB,ORAI1
PRKCB,KCNC4
PRKCB,PIK3CG
PRKCB,AKT1
PRKCB,IBTK
PRKCB,EPHA2
PRKCB,PRKAA1
PRKCB,NOX5
PRKCB,EPB41
PRKCB,STMN1
PRKCB,TYR
PRKCB,MSX2
PRKCB,SHC1
PRKCB,TRPM8
PRKCB,GRN
PRKCB,OCLN
PRKCB,CFLAR
PRKCB,CLDN1
PRKCB,KLHL3
PRKCB,IRS1
PRKCB,ILF3
PRKCB,H3C1
PRKCB,FCER1G
PBK,TP53RK
PBK,ULK1
PBK,H3C1
PBK,JUN
PBK,GPSM2
PBK,PRDX1
PASK,PASK
PASK,EEF1A1
PASK,WDR5
BRAF,SLC9A1
BRAF,EEF1A1
BRAF,MAP2K1
BRAF,EEF1A2
BRAF,TTK
BRAF,BAD
BRAF,MAP2K2
BRAF,NANOG
BRAF,BRAF
NEK9,NEK9
NEK9,NEDD1
NEK9,MAP1LC3B
NEK9,NEK7
NEK9,NEK6
MYLK,MYL2
MYLK,MYL12B
CDK15,PAK4
PRKCG,HSP90AA1
PRKCG,DNAJC5
PRKCG,MAPT
PRKCG,DAB2
PRKCG,KCNC4
PRKCG,CHAT
PRKCG,NGFR
PRKCG,GSK3A
PRKCG,NADK
PRKCG,KIR3DL1
PRKCG,GSK3B
PRKCG,TRPC3
PRKCG,MMP14
PRKCG,RPS6KB2
PRKCG,ARHGEF7
PRKCG,GRK2
PRKCG,C5AR1
PRKCG,APTX
PRKCG,CD5
VRK3,BANF1
FLT3,FLT3
FLT3,IDH1
FLT3,PDHA1
FLT3,PDK1
SRPK1,SRPK1
SRPK1,SRSF1
SRPK1,RBM8A
SRPK1,RBM4
PRKCZ,PTEN
PRKCZ,MARK2
PRKCZ,MAPT
PRKCZ,RND3
PRKCZ,BLVRA
PRKCZ,GSK3B
PRKCZ,NUMB
PRKCZ,STK11
PRKCZ,AQP9
PRKCZ,NCOA3
PRKCZ,OCLN
PRKCZ,MARK3
PRKCZ,PLA2G4A
PRKCZ,PPP1R14A
PRKCZ,EPHA2
PRKCZ,PHGDH
PRKCZ,PIAS4
PRKCZ,CTNNB1
PRKCZ,MYH10
PRKCZ,CASP9
PRKCZ,HMGB1
PRKCZ,SNAI1
PRKCZ,CHAT
PRKCZ,YAP1
PRKCZ,NREP
PRKCZ,GEM
PRKCZ,AGER
PRKCZ,NCF1
PRKCZ,RELA
PRKCZ,PARD6A
PRKCZ,VIM
PRKCZ,KLF10
PRKCZ,SP1
PRKCZ,BAX
PRKCZ,SMARCD3
PRKCZ,MAP1LC3B
PRKCZ,NR1H4
PRKCZ,IRS1
PRKCZ,ADD2
PRKCZ,ADD1
PRKCZ,STOML2
PRKCZ,ADARB1
PRKCZ,NR0B2
PRKCZ,HABP4
PRKCZ,IKBKB
PRKCZ,WWC1
PRKCZ,TRAF2
PRKCZ,NFE2L2
WEE1,HSP90AA1
WEE1,CDK2
WEE1,CDK1
WEE1,ERG
PLK3,ATF2
PLK3,YWHAE
PLK3,TOP2A
PLK3,CALU
PLK3,CHEK2
PLK3,HSP90AB1
PLK3,CDC25C
PLK3,SNCB
PLK3,BCL2L1
PLK3,SNCA
PLK3,HIF1A
PLK3,NPM1
PLK3,JUN
PLK3,TP53
PLK3,CCNB1
PLK3,CASP8
PLK3,VRK1
PLK3,OCLN
CDK13,SERINC5
CDK13,POLR2A
MAPK10,APP
MAPK10,ATN1
MAPK10,BID
MAPK10,MYC
MAPK10,OSBP2
MAPK10,CDKN1A
MAPK10,NFATC1
MAPK10,APLP2
NEK1,ME1
NEK1,VHL
NEK1,RAD54L
NEK1,VDAC1
NEK1,NDC80
JMJD6,H2AX
CDK20,CILK1
CDK20,CDK2
MAPK3,RPS6KA1
MAPK3,SMAD3
CSNK1G3,LYN
CAMK1,NUMB
CAMK1,KRT18
AXL,MLKL
AXL,ELMO2
AXL,AKT1
AXL,STAT5A
AXL,ELMO1
AXL,STAT3
AXL,LCK
AXL,FYN
AXL,LYN
AXL,HCK
AXL,STAT5B
AXL,SRC
AXL,YES1
DAPK3,PPP1R14A
DAPK3,DAPK3
DAPK3,LMO7
DAPK3,MYL9
DAPK3,MDM2
DAPK3,CDKN1A
DAPK3,BECN1
DAPK3,TRIP12
DAPK3,RPL13A
DAPK3,MYL12B
DAPK3,TP53
DAPK3,CDC14A
FGFR2,FGFR2
FGFR2,CTNNB1
FGFR2,PTEN
FGFR2,GRB2
BRSK1,PRKAA1
BRSK1,CDC25B
BRSK1,CDC25C
BRSK1,BRSK1
BRSK1,WEE1
TNK2,AR
TNK2,TNK2
TNK2,H4C1
TNK2,WWOX
TNK2,KDM3A
TNK2,WAS
AKT3,HSF1
AKT3,ADAR
AKT3,ADARB1
AKT3,NCF1
AKT3,AGO2
AKT3,IWS1
AKT3,CYCS
AKT3,TBX3
AKT3,BRAF
AKT3,NF2
AKT3,EMSY
AKT3,IRF3
MAP3K1,MAFA
MAP3K1,MAP2K7
MAP3K1,NOTCH1
MAP3K1,FADD
TP53RK,TP53
ALK,ALK
ALK,ELP3
ALK,SFPQ
ALK,ATIC
ALK,STAT3
ALK,PTPN11
ALK,SRCIN1
ALK,VASP
ALK,GRB2
RPS6KA5,RPS6KA5
RPS6KA5,LRRC8A
RPS6KA5,RARA
RPS6KA5,H3C1
RPS6KA5,SRF
RPS6KA5,H2AC17
RPS6KA5,CBX3
RPS6KA5,CREB1
RPS6KA5,KDM3A
RPS6KA5,ATXN1
RPS6KA5,ATF1
RPS6KA5,RELA
RPS6KA5,WNK1
RPS6KA5,ELK1
RPS6KA5,TH
EGFR,GNAI1
EGFR,GSTP1
EGFR,SHC1
EGFR,VAV2
EGFR,CTNNB1
EGFR,GAB1
EGFR,BECN1
EGFR,GPRC5A
EGFR,SQSTM1
EGFR,SCD
EGFR,ANXA1
EGFR,HIP1
EGFR,PTPN1
EGFR,EGFR
EGFR,SHC3
EGFR,KCNJ4
EGFR,PPP2CA
EGFR,PKM
EGFR,USP8
EGFR,ASAP3
EGFR,KCNN1
EGFR,CCDC88A
EGFR,AGO2
EGFR,PRKDC
EGFR,PFKP
EGFR,STING1
EGFR,CCDC50
EGFR,PLCG1
EGFR,PTK2
EGFR,PCNA
EGFR,SPRED1
EGFR,PLD2
EGFR,EPB41
EGFR,NIBAN2
EGFR,HDAC6
EGFR,LRRK1
EGFR,ATM
EGFR,PDP1
EGFR,HDAC1
EGFR,TLR3
EGFR,ABCA1
EGFR,RGS16
EGFR,CCDC88C
EGFR,EZR
EGFR,TRIP13
EGFR,LYN
EGFR,SOX2
EGFR,IKBKE
EGFR,KCND3
EGFR,MYL12A
EGFR,PPARD
EGFR,PPARG
PAK2,MYC
PAK2,ARHGAP15
PAK2,H4C1
PAK2,JUN
PAK2,CALD1
PAK2,SORT1
PAK2,CASP7
PAK2,ABL1
PAK2,PAK2
PAK2,SMAD2
PAK2,NF2
PAK2,EIF4G1
PAK2,PXN
PAK2,MAPK6
PAK2,PREX2
PAK2,HACE1
MAP4K5,GSK3B
MAPK9,ARNTL
MAPK9,RPS6KB1
STK17A,TP53
MAPK15,MAPK15
MAPK15,NFKBIA
MAPK15,JUN
AKT1,DIABLO
AKT1,TFEB
AKT1,PLCG1
AKT1,MAP3K11
AKT1,TBC1D4
AKT1,RALGAPA2
AKT1,PHB
AKT1,PCK1
AKT1,STK4
AKT1,PRKAA1
AKT1,TOPBP1
AKT1,TWIST1
AKT1,SLC9A1
AKT1,EGFR
AKT1,CABLES1
AKT1,CDKN1A
AKT1,BTK
AKT1,MITF
AKT1,IRAK1
AKT1,PPP1CA
AKT1,SKI
AKT1,CARD11
AKT1,FOXO4
AKT1,RARA
AKT1,TP53RK
AKT1,KRT19
AKT1,YWHAZ
AKT1,CBY1
AKT1,CELF1
AKT1,PDCD4
AKT1,CDKN1C
AKT1,PHF20
AKT1,HSF1
AKT1,BMI1
AKT1,CLK2
AKT1,MTOR
AKT1,PYGO2
AKT1,ACLY
AKT1,PFKFB2
AKT1,NUAK1
AKT1,AURKB
AKT1,ADAR
AKT1,INVS
AKT1,DEPDC5
AKT1,CDKN1B
AKT1,SRSF3
AKT1,STK3
AKT1,BRCA1
AKT1,KMT2D
AKT1,ZFP36L1
AKT1,RNF11
AKT1,FLNC
AKT1,ACAP1
AKT1,USP4
AKT1,LONP1
AKT1,SP1
AKT1,RUNX2
AKT1,NQO1
AKT1,MXD1
AKT1,BECN1
AKT1,RBM8A
AKT1,YBX1
AKT1,MDM2
AKT1,KDM5A
AKT1,GATA2
AKT1,CCNF
AKT1,PTK2
AKT1,ADRB2
AKT1,USP14
AKT1,NR3C1
AKT1,PKM
AKT1,HES5
AKT1,RPL13
AKT1,VCP
AKT1,CREBBP
AKT1,ZNF322
AKT1,COPS6
AKT1,EDC3
AKT1,PIK3R6
AKT1,ITCH
AKT1,TKT
AKT1,FANCA
AKT1,CDCA7
AKT1,H2BC11
AKT1,TERF1
AKT1,EP300
AKT1,ALYREF
AKT1,PHB2
AKT1,METTL1
AKT1,BCL10
AKT1,GJA1
AKT1,TSC2
AKT1,FOXO1
AKT1,SSH1
AKT1,CHUK
AKT1,AGAP2
AKT1,SIRT6
AKT1,YAP1
AKT1,BABAM1
AKT1,ADARB1
AKT1,TBC1D1
AKT1,MAP2K4
AKT1,TIFA
AKT1,TERT
AKT1,RARG
AKT1,AR
AKT1,DLC1
AKT1,PFKFB3
AKT1,EPHA2
AKT1,RPS3A
AKT1,CFLAR
AKT1,H2BC3
AKT1,DNMT1
AKT1,SCYL1
AKT1,CYTH2
AKT1,EYA1
AKT1,TAL1
AKT1,BAD
AKT1,NIBAN1
AKT1,HNRNPA1
AKT1,SMAD3
AKT1,PTPN1
AKT1,AKT1
AKT1,NCL
AKT1,RPL7A
AKT1,NCF1
AKT1,HTT
AKT1,FBXW7
AKT1,MST1R
AKT1,VDAC2
AKT1,RAC1
AKT1,GSK3A
AKT1,NSD2
AKT1,HSPB1
AKT1,PPAT
AKT1,USP35
AKT1,TTC3
AKT1,PLD2
AKT1,MDM4
AKT1,ARHGAP22
AKT1,NOS3
AKT1,HK2
AKT1,SKP2
AKT1,TARBP2
AKT1,LMNA
AKT1,CASP9
AKT1,CCDC88A
AKT1,FLII
AKT1,ZRANB1
AKT1,MAP3K5
AKT1,HTRA2
AKT1,NDRG2
AKT1,NCOR1
AKT1,PCGF2
AKT1,ITGB3
AKT1,WT1
AKT1,XIAP
AKT1,GSK3B
AKT1,RANBP3
AKT1,EZH2
AKT1,TMIGD2
AKT1,ARHGAP19
AKT1,IWS1
AKT1,FBXO31
AKT1,SLC7A11
AKT1,CYCS
AKT1,KAT6A
AKT1,ACOT4
AKT1,ACIN1
AKT1,ESR1
AKT1,MASTL
AKT1,CDK2
AKT1,FOXG1
AKT1,BRAF
AKT1,CARHSP1
AKT1,SLC9A3R1
AKT1,ARFIP2
AKT1,TENT2
AKT1,TBC1D7
AKT1,RPS6
AKT1,CHEK1
AKT1,SH3BP4
AKT1,GAB2
AKT1,DNM1L
AKT1,ATXN1
AKT1,LARP6
AKT1,WNK1
AKT1,LTB4R2
AKT1,FLNA
AKT1,WEE1
AKT1,CCT2
AKT1,MAP3K8
AKT1,PARK7
AKT1,VIM
AKT1,UBE2S
AKT1,SSB
AKT1,HSPA1B
AKT1,MAPKAP1
AKT1,MVD
AKT1,CBX3
AKT1,ZYX
AKT1,FAF1
AKT1,RGCC
AKT1,NPM1
AKT1,KHSRP
AKT1,PIP5K1C
AKT1,ILF3
AKT1,SYTL1
AKT1,CTNNB1
AKT1,PACS2
AKT1,TSPYL5
AKT1,S1PR1
AKT1,NHEJ1
AKT1,PIKFYVE
AKT1,ATG4B
AKT1,RICTOR
AKT1,FOXA2
AKT1,PALLD
AKT1,SH3RF1
AKT1,HJURP
AKT1,IRS1
AKT1,PDK1
AKT1,H3C14
AKT1,CASTOR1
AKT1,SRPK2
AKT1,GATA1
AKT1,H3C1
AKT1,NLRP3
AKT1,KCNH2
AKT1,CSNK2A1
AKT1,DOCK6
AKT1,KRT8
AKT1,H2BC18
AKT1,EMSY
AKT1,PEA15
AKT1,RPS6KA3
AKT1,MAZ
AKT1,HMOX1
AKT1,TIAM1
RET,PTK2
RET,ATF4
RET,MAPK9
RET,MAPK8
RET,PIK3R1
RET,PDPK1
RET,DOK1
RET,PLCG1
RET,AFAP1L2
RET,AKT1
RET,MAPK1
RET,MAPK3
RET,MAPK14
TESK1,DSTN
CDK5,PPP1R1A
LYN,NMT1
LYN,ABL1
LYN,YY1
LYN,AKAP8
LYN,GCSAM
LYN,ACLY
LYN,RGS16
LYN,SLC4A1
LYN,PTPN6
LYN,FCGR2A
LYN,CSF2RB
LYN,RMDN3
LYN,TRIM28
LYN,CASP8
LYN,SYK
LYN,CD19
LYN,IRF5
LYN,LY96
LYN,CDKN1B
LYN,FCGR2B
LYN,PTEN
LYN,LAT2
LYN,CBL
LYN,IKBKB
LYN,PEAK1
LYN,CDK4
LYN,SOCS1
LYN,LYN
LYN,PTGS2
LYN,FCGR2C
LYN,BCR
LYN,BTK
LYN,SLAMF1
LYN,LASP1
LYN,WAS
LYN,SLCO1B1
LYN,MCM7
LYN,DAPP1
LYN,PPP1R8
LYN,IKBKG
RPS6KA3,NFATC4
RPS6KA3,WWC1
RPS6KA3,TH
RPS6KA3,RIOK2
RPS6KA3,EIF2AK2
RPS6KA3,YBX1
RPS6KA3,TINF2
RPS6KA3,RRN3
RPS6KA3,LCP1
RPS6KA3,MYL12A
RPS6KA3,TBX21
RPS6KA3,MAP3K5
RPS6KA3,DAPK1
RPS6KA3,STAT3
RPS6KA3,STMN1
RPS6KA3,EPHA2
RPS6KA3,BAD
RPS6KA3,NFKBIA
RPS6KA3,GSK3A
RPS6KA3,PPP1R3A
RPS6KA3,CASP8
RPS6KA3,CREB1
RPS6KA3,GSK3B
RPS6KA3,RANBP3
RPS6KA3,ESR1
RPS6KA3,H2AX
RPS6KA3,RPS6
RPS6KA3,VGLL1
RPS6KA3,RELA
RPS6KA3,ATF4
RPS6KA3,FOXN2
RPS6KA3,H2BC3
RPS6KA3,FGFR1
RPS6KA3,SLC9A3
RPS6KA3,CIC
RPS6KA3,EIF2S1
RPS6KA3,KCNK3
TTBK2,SV2A
TTBK2,CEP83
TTBK2,KIF2A
BTK,GTF2I
BTK,PLCG2
BTK,TIRAP
BTK,BMX
BTK,IKZF1
BTK,TEC
BTK,NFKBIA
BTK,ITK
BTK,DDX41
BTK,TP53
CAMK2G,STAT1
IRAK4,PELI1
IRAK4,NCF1
IRAK4,IRAK4
IRAK4,IRAK1
MAPK8,ARNTL
MAPK8,RPS6KB1
TNIK,SMAD1
TNIK,TCF7L2
TNIK,HTT
ADRBK1,PDGFRB
ADRBK1,ADRB2
ADRBK1,MC4R
TTBK1,MAPT
PRKG2,IRAG1
LYN,STAT5A
MAP3K20,H3C1
MAP3K20,MAP3K20
MAP3K20,CHEK2
MAP3K4,MAP3K4
PTK2,YAP1
PRKACA,CSF2RB
PRKACA,PLCL1
NUAK1,CDKN1A
NUAK1,PPP1R12A
NUAK1,MAPT
NUAK1,CASP6
NUAK1,TP53
NUAK1,LATS1
ULK2,STING1
ULK2,BECN1
ULK2,RPTOR
ULK2,DENND3
ULK2,SEC16A
ULK2,PIK3C3
